file,execution_time_seconds
electron_electron__build.yml,0.2842
tensorflow_tensorflow__arm-ci.yml,0.2311
EbookFoundation_free-programming-books__fpb-lint.yml,0.2628
rust-lang_rust__ghcr.yml,0.2856
yt-dlp_yt-dlp__release-master.yml,0.2889
ollama_ollama__test.yaml,0.2791
nodejs_node__notify-on-review-wanted.yml,0.266
ohmyzsh_ohmyzsh__main.yml,0.2619
vercel_next.js__issue_wrong_template.yml,0.2669
EbookFoundation_free-programming-books__comment-pr.yml,0.2627
huggingface_transformers__self-push.yml,0.2594
open-webui_open-webui__build-release.yml,0.244
oracle_docker-images__build-and-push-nosql-image.yml,0.2473
mrdoob_three.js__read-size.yml,0.2701
facebook_facebook-ios-sdk__needs-attention.yml,0.2385
nodejs_node__find-inactive-collaborators.yml,0.3287
oracle_opengrok__docker.yml,0.2353
twbs_bootstrap__browserstack.yml,0.2788
yt-dlp_yt-dlp__codeql.yml,0.2827
NVIDIA_k8s-device-plugin__release.yaml,0.2638
axios_axios__stale.yml,0.2613
awslabs_amazon-ecr-credential-helper__check-links.yml,0.2561
flutter_flutter__easy-cp.yml,0.267
langchain-ai_langchain___test_doc_imports.yml,0.2856
ohmyzsh_ohmyzsh__dependencies.yml,0.2575
axios_axios__ci.yml,0.2901
IBM_sarama__fvt.yml,0.2471
n8n-io_n8n__ci-postgres-mysql.yml,0.2467
google_blockly__tag_module_cleanup.yml,0.2423
huggingface_transformers__push-important-models.yml,0.2368
langchain-ai_langchain___integration_test.yml,0.2444
facebook_react-native__generate-changelog.yml,0.2463
huggingface_transformers__self-scheduled-intel-gaudi.yml,0.2394
flutter_flutter__no-response.yaml,0.2755
ohmyzsh_ohmyzsh__project.yml,0.2484
huggingface_transformers__pr-style-bot.yml,0.2396
public-apis_public-apis__test_of_validate_package.yml,0.2918
huggingface_transformers__self-scheduled-amd-mi250-caller.yml,0.2856
facebook_fbthrift__getdeps_windows.yml,0.3106
electron_electron__stale.yml,0.2877
